time,node,10.1.1.1/24-10.1.7.2,10.1.1.2/24-10.1.7.2,10.1.2.1/24-10.1.7.2,10.1.2.2/24-10.1.7.2,10.1.3.1/24-10.1.7.2,10.1.3.2/24-10.1.7.2,10.1.4.1/24-10.1.7.2,10.1.4.2/24-10.1.7.2,10.1.5.1/24-10.1.7.2,10.1.5.2/24-10.1.7.2,10.1.6.1/24-10.1.7.2,10.1.6.2/24-10.1.7.2,10.1.7.1/24-10.1.7.2,10.1.9.1/24-10.1.7.2,10.1.9.2/24-10.1.7.2
74.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
136,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
136.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
136.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
136.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
136.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
137,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
137.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
137.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
137.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
137.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
143,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
143.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
143.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
143.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
143.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
144,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
144.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
144.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
144.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
144.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
145,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
145.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
145.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
145.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
145.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150.6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150.8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
